DQO,DBO,fallo
43.3239336241624,1.59570408302205,1
43.3204371438596,1.59533740397796,1
43.3186353731367,1.59514843970122,1
43.316367183812,1.5949105480475,1
43.3141027215725,1.59467303515747,1
43.3120711259117,1.59445993661246,1
43.3098003833799,1.59422174186939,1
43.3072622704729,1.5939554863802,1
43.3067559961883,1.59390237493056,1
43.3044945303719,1.59366512532488,1
43.3011857528735,1.59331798161564,1
43.2977595449197,1.59295849158742,1
43.2949780060593,1.59266662326723,1
43.2930181557909,1.5924609648244,1
43.2910610788005,1.59225558885956,1
43.2888671910303,1.59202535170133,1
43.286373605134,1.59176364943412,1
43.2836564973506,1.59147847197543,1
43.2832995018938,1.59144100176305,1
43.2816426343615,1.59126709305175,1
43.2791148728675,1.5910017603038,1
43.2767072052841,1.59074901878802,1
43.2745476317943,1.59052230831633,1
43.2723057613534,1.59028694608256,1
43.2717186188813,1.59022530300659,1
43.2691192301109,1.58995238740498,1
43.2670313956995,1.58973316890514,1
43.2648605777585,1.58950522575918,1
43.2623864641203,1.58924542102298,1
43.2602335267696,1.58901932995614,1
43.2573612736924,1.58871768090709,1
43.2547807767266,1.58844665384017,1
43.2522953924356,1.58818559940254,1
43.2498913079412,1.58793306843855,1
43.2488424296678,1.58782288676357,1
43.2462226957234,1.58754767812139,1
43.2440962099051,1.58732427249695,1
43.2417603098512,1.58707885179737,1
43.2391778462282,1.58680750834336,1
43.2375435649335,1.58663578220518,1
43.2355448816765,1.58642575532706,1
43.233549047686,1.58621601647975,1
43.2315336032519,1.58600420528659,1
43.2291904063229,1.58575793483812,1
43.2266214465036,1.58548791912053,1
43.2263352027681,1.58545783177367,1
43.2249627560993,1.5853135695406,1
43.2222095189086,1.58502415283501,1
43.2194869693556,1.58473794229268,1
43.2168439321328,1.58446007200501,1
43.215215645973,1.58428887641997,1
43.2127428890766,1.58402888123182,1
43.2090177778789,1.58363717863602,1
