SNO,SNH,fallo
9.20467336442881,0.154913282558229,1
9.20469199941174,0.15490644260045,1
9.20473862328687,0.154889308688906,1
9.20477655249248,0.154875348094133,1
9.20481830289532,0.154859958128226,1
9.20486456431087,0.154842877066083,1
9.2048938964331,0.154832031292053,1
9.2049298276572,0.154818728942866,1
9.2049657718787,0.154805403479943,1
9.20500213401992,0.154791904330958,1
9.20504449066396,0.154776155819272,1
9.20509102801301,0.154758822938363,1
9.20509621981339,0.154756887291253,1
9.20512113063974,0.154747594356823,1
9.20517119220335,0.154728891384042,1
9.20522081102376,0.154710317155177,1
9.20526908936208,0.154692209356749,1
9.20529888487606,0.154681016381346,1
9.20534420956903,0.154663963836853,1
9.20541266190555,0.154638150219203,1
9.20550180609542,0.154604424474046,1
9.20553708807002,0.154591041785856,1
9.20557237471909,0.154577637539754,1
