Qe,TSS,fallo
10354.0733347576,11.0969277485391,1
10349.4602778147,11.0950854549086,1
10341.8883383498,11.0920677118719,1
10334.3163909925,11.0890576676223,1
10325.880271059,11.0857131148962,1
10322.4375166494,11.0843509335549,1
10317.3080954889,11.0823219589344,1
10312.1962500869,11.0802964784125,1
10306.6659169731,11.0781046482706,1
10300.7998948355,11.0757822755461,1
10295.5658352394,11.0737134226955,1
10288.7604810383,11.0710287273203,1
10282.6804302575,11.0686353084791,1
10275.9397208904,11.0659875204511,1
10268.7545678801,11.0631717345729,1
10263.830339118,11.0612458884661,1
10258.9061072612,11.0593232068934,1
10254.3033614482,11.0575289036322,1
10248.851906772,11.0554072994641,1
10242.8335063332,11.0530695102737,1
10241.9434651934,11.0527241785566,1
10237.7920936303,11.0511148110576,1
10230.1065342011,11.0481411693367,1
10222.2359956129,11.045103766199,1
10215.1322639024,11.0423690394555,1
10207.3276818048,11.0393718506892,1
10200.9921263181,11.0369444388248,1
10194.7409167309,11.0345542629274,1
10188.3209639204,11.0321046315048,1
10183.129565498,11.0301275110411,1
10177.9381633972,11.0281537181012,1
10172.0519397971,11.0259197631588,1
10165.6084785979,11.0234791926002,1
10161.5095657341,11.0219292978078,1
10154.1250242297,11.0191421859504,1
10147.3924666185,11.0166069039114,1
10140.529899089,11.0140282857534,1
10134.6980698584,11.0118414097832,1
10128.1505579754,11.0093910009916,1
10120.8699320965,11.006672209698,1
10112.6149785994,11.0035971630564,1
10107.8864768327,11.0018393669915,1
10101.5924431507,10.9995036591752,1
10095.2984041533,10.9971725751408,1
10088.8272244024,10.9947806863412,1
10082.0304320896,10.992273662486,1
10081.0747872185,10.991921596387,1
10076.7931881348,10.9903455158034,1
10071.7199131304,10.9884807381959,1
10066.0691658522,10.9864071650302,1
10059.8333922975,10.9841231351894,1
10054.2630015993,10.9820865517107,1
10047.1379784398,10.9794866902893,1
10040.8347450761,10.9771914530636,1
10034.6471829659,10.9749426627316,1
10028.500689713,10.972713024243,1
10027.4511205793,10.9723327130798,1
10022.733920259,10.9706249440202,1
10016.6429426357,10.9684234643485,1
10010.2988728669,10.9661348514596,1
10003.6182567258,10.9637295987076,1
10000.639144784,10.9626585867252,1
9992.98953302391,10.9599129184562,1
9985.72867849639,10.9573126498656,1
9977.80672186201,10.9544821061064,1
9973.82707485811,10.9530627041975,1
9968.20619764962,10.9510608150331,1
9962.58531633946,10.9490622878767,1
9956.50729463808,10.9469049923415,1
9950.15282259164,10.9446537460617,1
9947.01491146642,10.9435436217128,1
9942.18564853047,10.9418371513112,1
9937.35638258848,10.9401331180733,1
9931.85553540369,10.9381950736453,1
9925.71444319903,10.9360351696257,1
9920.20265529069,10.9340999199146,1
9913.15642388337,10.9316053112319,1
9907.072567336,10.9293858560977,1
9899.55251220362,10.9266243766023,1
9894.40164865312,10.9247317322395,1
9886.82481823662,10.9219521919083,1
9880.26125653592,10.9195495937323,1
9872.83813914288,10.9168385106863,1
9869.00558640966,10.9154413484935,1
9864.17378296623,10.9136823968056,1
9859.34197827461,10.911926212481,1
9855.00029131587,10.9103505213273,1
9850.13994849815,10.9085892326105,1
9844.69783892059,10.9066204135012,1
9843.61110936909,10.9062276771166,1
9838.75194787854,10.9044732964679,1
9831.62808706782,10.9019062209495,1
9824.23338179835,10.8992477626827,1
9818.21654677526,10.8970893089178,1
9813.96985400841,10.8955683685721,1
9809.72315874977,10.8940494889811,1
9804.95545377469,10.8923467129096,1
9799.52726377481,10.8904111881952,1
9793.6013534089,10.8883019968686,1
9792.82189497714,10.8880248612971,1
9789.20168437637,10.8867385953336,1
9783.67024574109,10.8847761077027,1
9778.39221626047,10.8829067165737,1
9773.65024914792,10.8812298365699,1
9768.71975930419,10.8794889369429,1
9767.42715463486,10.8790329782596,1
9761.69798081365,10.8770142662635,1
9757.08852388259,10.8753927166511,1
9752.28850709005,10.8737066070864,1
9746.80870733991,10.8717847868346,1
9742.03232637246,10.8701123292895,1
9735.64859524377,10.8678809181337,1
9729.90206418028,10.8658760019454,1
9724.35726688565,10.863944835074,1
9718.98443022171,10.8620767004587,1
9716.63741076946,10.8612616091913,1
9710.76765697746,10.8592256810513,1
9705.99496277615,10.8575729624749,1
9700.74387508632,10.8557573634589,1
9694.92828765791,10.8537499718125,1
9691.24240836747,10.8524795372455,1
9686.72881661664,10.8509257440558,1
9682.21522214296,10.8493740727131,1
9677.65074482694,10.8478070607171,1
9672.33572822293,10.8459851013688,1
9666.49840034141,10.8439874524135,1
9665.84731968063,10.8437648568958,1
9662.72375123957,10.8426975564833,1
9656.44840727591,10.8405563349262,1
9650.23089920737,10.8384388064032,1
9644.18344156125,10.8363829561323,1
9640.45214520754,10.8351163355573,1
9634.77744054182,10.8331926960121,1
9626.20988804386,10.8302945420666,1
9615.05688542564,10.8265327648471,1
9610.64386761896,10.8250477085209,1
9606.23084724443,10.8235645715178,1
9601.39653898406,10.8219420438487,1
9596.13458601949,10.8201785880909,1
